folio,line,type,word,pre_text,after_text
042r,N013,#slong,e|s||s|eich,e,|s|eich
042r,N013,#slong,e|s||s|eich,e|s|,eich
042r,N013,#slong,|s|ol,,ol
042r,N013,#slong,gie|s||s|en,gie,|s|en
042r,N013,#slong,gie|s||s|en,gie|s|,en
042r,N014,#slong,|s|o,,o
042r,N016,#slong,|s|y,,y
042r,N017,#slong,wa|s|-s-er,wa,-s-er
042r,N017,#slong,|s|y,,y
042r,N018,#slong,|s|chon,,chon
042r,N018,#slong,|s|y,,y
042r,N019,#slong,|s|y,,y
042r,N019,#slong,|s|ieden,,ieden
042r,N020,#slong,|s|o,,o
042r,N020,#slong,|s|y,,y
042r,N021,#slong,|s|neyd,,neyd
042r,N021,#slong,|s|y,,y
042v,N001,#slong,wei|s|-s-,wei,-s-
042v,N001,#slong,ha|s||s|en,ha,|s|en
042v,N001,#slong,ha|s||s|en,ha|s|,en
042v,N001,#slong,ne|s|telen,ne,telen
042v,N001,#slong,|s|ind,,ind
042v,N002,#slong,-s-pi|s|czig,-s-pi,czig
042v,N003,#slong,|s|y,,y
042v,N003,#slong,|s|chu|s||s|el,,chu|s||s|el
042v,N003,#slong,|s|chu|s||s|el,|s|chu,|s|el
042v,N003,#slong,|s|chu|s||s|el,|s|chu|s|,el
042v,N003,#slong,|s|piczigen,,piczigen
042v,N006,#slong,|s|affran,,affran
042v,N007,#slong,mu|s|cat,mu,cat
042v,N008,#slong,|s|iedenn,,iedenn
042v,N010,#slong,ha|s||s|en,ha,|s|en
042v,N010,#slong,ha|s||s|en,ha|s|,en
042v,N010,#slong,ne|s|tel,ne,tel
042v,N011,#slong,|s|tefften,,tefften
042v,N014,#slong,|s|chonn,,chonn
042v,N014,#slong,|s|lach,,lach
042v,N016,#slong,|s|ecz,,ecz
042v,N017,#slong,|s|ieden,,ieden
042v,N019,#slong,|s|to-s-,,to-s-
042v,N020,#slong,mor|s|ar,mor,ar
043r,N001,#slong,|s|ecz,,ecz
043r,N002,#slong,|s|ueß,,ueß
043r,N003,#slong,|s|ieden,,ieden
043r,N004,#slong,|s|o,,o
043r,N005,#slong,|s|chon-s-,,chon-s-
043r,N005,#slong,groß|s|ey,groß,ey
043r,N006,#slong,|s|eycht,,eycht
043r,N007,#slong,|s|ey,,ey
043r,N007,#slong,ge|s|otten,ge,otten
043r,N008,#slong,|s|ecz,,ecz
043r,N009,#slong,|s|o,,o
043r,N009,#slong,|s|o,,o
043r,N010,#slong,|s|neyd,,neyd
043r,N011,#slong,|s|chu|s||s|el,,chu|s||s|el
043r,N011,#slong,|s|chu|s||s|el,|s|chu,|s|el
043r,N011,#slong,|s|chu|s||s|el,|s|chu|s|,el
043r,N012,#slong,ha|s|en,ha,en
043r,N012,#slong,ne|s|tel,ne,tel
043r,N013,#slong,|s|chickt,,chickt
043r,N013,#slong,|s|ey,,ey
043r,N015,#slong,|s|o,,o
043r,N015,#slong,|s|ewd,,ewd
043r,N016,#slong,|s|y,,y
043r,N017,#slong,|s|y,,y
043r,N019,#slong,|s|peck,,peck
043r,N019,#slong,|s|affran,,affran
043r,N021,#slong,|s|pell,,pell
043v,N001,#slong,ro|s|t,ro,t
043v,N002,#slong,|s|ulcz,,ulcz
043v,N002,#slong,|s|tuck=len,,tuck=len
043v,N003,#slong,|s|chu|s||s|el,,chu|s||s|el
043v,N003,#slong,|s|chu|s||s|el,|s|chu,|s|el
043v,N003,#slong,|s|chu|s||s|el,|s|chu|s|,el
043v,N003,#slong,i|s|t,i,t
043v,N004,#slong,|s|ulcz,,ulcz
043v,N004,#slong,|s|o,,o
043v,N005,#slong,|s|toz,,toz
043v,N005,#slong,|s|y,,y
043v,N006,#slong,mor|s|ar,mor,ar
043v,N006,#slong,|s|lach,,lach
043v,N006,#slong,|s|y,,y
043v,N008,#slong,vi|s|ch,vi,ch
043v,N008,#slong,|s|warcz,,warcz
043v,N011,#slong,|s|ulcz,,ulcz
043v,N011,#slong,vi|s|ch,vi,ch
043v,N012,#slong,|s|affran,,affran
043v,N013,#slong,wey|s||s|en,wey,|s|en
043v,N013,#slong,wey|s||s|en,wey|s|,en
043v,N014,#slong,gro|s|-s-er,gro,-s-er
043v,N014,#slong,|s|chell,,chell
043v,N015,#slong,|s|chon,,chon
043v,N015,#slong,|s|toz,,toz
043v,N016,#slong,mor|s|ar,mor,ar
043v,N016,#slong,|s|lach,,lach
043v,N017,#slong,|s|ue|s||s|en,,ue|s||s|en
043v,N017,#slong,|s|ue|s||s|en,|s|ue,|s|en
043v,N017,#slong,|s|ue|s||s|en,|s|ue|s|,en
043v,N018,#slong,vi|s|ch,vi,ch
043v,N018,#slong,wey|s||s|en,wey,|s|en
043v,N018,#slong,wey|s||s|en,wey|s|,en
043v,N019,#slong,|s|ulcz,,ulcz
043v,N019,#slong,|s|y,,y
043v,N020,#slong,|s|ieden,,ieden
043v,N020,#slong,|s|y,,y
043v,N020,#slong,|s|ueß,,ueß
044r,N001,#slong,wey|s|ß,wey,ß
044r,N002,#slong,pari|s|choren,pari,choren
044r,N003,#slong,|s|ulcz,,ulcz
044r,N004,#slong,|s|y,,y
044r,N004,#slong,|s|chon,,chon
044r,N004,#slong,|s|y,,y
044r,N004,#slong,|s|affran,,affran
044r,N005,#slong,|s|lach,,lach
044r,N005,#slong,|s|y,,y
044r,N006,#slong,|s|y,,y
044r,N007,#slong,vi|s|ch,vi,ch
044r,N009,#slong,e|s||s|en,e,|s|en
044r,N009,#slong,e|s||s|en,e|s|,en
044r,N010,#slong,ver|s|allczen,ver,allczen
044r,N010,#slong,|s|o,,o
044r,N012,#slong,|s|y,,y
044r,N012,#slong,|s|ieden,,ieden
044r,N013,#slong,|s|y,,y
044r,N013,#slong,|s|ich,,ich
044r,N013,#slong,ver|s|ieden,ver,ieden
044r,N013,#slong,|s|y,,y
044r,N014,#slong,wa|s|ch,wa,ch
044r,N014,#slong,auw|s|-s-,auw,-s-
044r,N015,#slong,|s|y,,y
044r,N015,#slong,wa|s|-s-er,wa,-s-er
044r,N016,#slong,e|s||s|eich,e,|s|eich
044r,N016,#slong,e|s||s|eich,e|s|,eich
044r,N017,#slong,e|s||s|en,e,|s|en
044r,N017,#slong,e|s||s|en,e|s|,en
044r,N018,#slong,|s|o,,o
044r,N018,#slong,wa|s||s|er,wa,|s|er
044r,N018,#slong,wa|s||s|er,wa|s|,er
044r,N018,#slong,|s|y,,y
044r,N018,#slong,|s|chr=ipf-s-,,chr=ipf-s-
044r,N019,#slong,|s|y,,y
044r,N019,#slong,hay|s||s|en,hay,|s|en
044r,N019,#slong,hay|s||s|en,hay|s|,en
044r,N019,#slong,|s|malcz,,malcz
044v,N003,#slong,krew|s||s|en,krew,|s|en
044v,N003,#slong,krew|s||s|en,krew|s|,en
044v,N003,#slong,|s|o,,o
044v,N004,#slong,|s|ewdcz,,ewdcz
044v,N004,#slong,er|s|t,er,t
044v,N004,#slong,|s|tatt,,tatt
044v,N005,#slong,e|s||s|en,e,|s|en
044v,N005,#slong,e|s||s|en,e|s|,en
044v,N007,#slong,|s|chall,,chall
044v,N008,#slong,|s|challen,,challen
044v,N010,#slong,pegew|s|-s-,pegew,-s-
044v,N010,#slong,|s|malcz,,malcz
044v,N011,#slong,chrew|s||s|en,chrew,|s|en
044v,N011,#slong,chrew|s||s|en,chrew|s|,en
044v,N011,#slong,|s|eucz,,eucz
044v,N012,#slong,|s|tatt,,tatt
044v,N012,#slong,|s|chel-s-,,chel-s-
044v,N014,#slong,|s|malcz,,malcz
044v,N015,#slong,|s|chon,,chon
044v,N015,#slong,|s|toz,,toz
044v,N016,#slong,chrew|s||s|en,chrew,|s|en
044v,N016,#slong,chrew|s||s|en,chrew|s|,en
044v,N017,#slong,hai|s||s|em,hai,|s|em
044v,N017,#slong,hai|s||s|em,hai|s|,em
044v,N017,#slong,|s|malz,,malz
044v,N018,#slong,al|s|o,al,o
045r,N001,#slong,va|s|ten,va,ten
045r,N002,#slong,nu|s|keren,nu,keren
045r,N003,#slong,mor|s|er,mor,er
045r,N006,#slong,mach|s|-s-,mach,-s-
045r,N009,#slong,e|s||s|en,e,|s|en
045r,N009,#slong,e|s||s|en,e|s|,en
045r,N010,#slong,|s|eniff,,eniff
045r,N010,#slong,|s|amen,,amen
045r,N010,#slong,|s|awber,,awber
045r,N011,#slong,|s|to-s-,,to-s-
045r,N011,#slong,mor|s|er,mor,er
045r,N013,#slong,|s|to-s-,,to-s-
045r,N014,#slong,mi=|s|ch,mi=,ch
045r,N014,#slong,|s|ennpff,,ennpff
045r,N015,#slong,|s|am,,am
045r,N015,#slong,va|s|t,va,t
045r,N016,#slong,wach|s|-s-,wach,-s-
045r,N017,#slong,|s|o,,o
045r,N017,#slong,|s|elb,,elb
045r,N019,#slong,|s|o,,o
045r,N019,#slong,ha|s|tu,ha,tu
045r,N019,#slong,|s|eniff,,eniff
045r,N021,#slong,va|s||s|ten,va,|s|ten
045r,N021,#slong,va|s||s|ten,va|s|,ten
045r,N021,#slong,hay|s|-s-,hay,-s-
045r,N022,#slong,|s|y,,y
045r,N023,#slong,|s|amen,,amen
045r,N023,#slong,|s|y,,y
045v,N001,#slong,vi|s|ch,vi,ch
045v,N003,#slong,|s|uppen,,uppen
045v,N005,#slong,|s|ewdt,,ewdt
045v,N007,#slong,|s|pick,,pick
045v,N008,#slong,|s|pick,,pick
045v,N009,#slong,va|s|ten,va,ten
045v,N010,#slong,gro|s|ch,gro,ch
045v,N010,#slong,vi|s|ch,vi,ch
045v,N010,#slong,|s|ein,,ein
045v,N011,#slong,|s|upp,,upp
045v,N015,#slong,|s|amen,,amen
045v,N015,#slong,na|s||s|en,na,|s|en
045v,N015,#slong,na|s||s|en,na|s|,en
045v,N016,#slong,me=|s||s|ernn,me=,|s|ernn
045v,N016,#slong,me=|s||s|ernn,me=|s|,ernn
045v,N019,#slong,|s|pi-s-,,pi-s-
045v,N019,#slong,|s|to-s-,,to-s-
045v,N020,#slong,|s|pick,,pick
046r,N002,#slong,ge|s|chelhetten,ge,chelhetten
046r,N002,#slong,|s|to-s-,,to-s-
046r,N003,#slong,mor|s|er,mor,er
046r,N004,#slong,|s|eich,,eich
046r,N009,#slong,|s|o,,o
046r,N010,#slong,|s|ib,,ib
046r,N010,#slong,|s|o,,o
046r,N010,#slong,|s|eich,,eich
046r,N011,#slong,wa=|s||s|er,wa=,|s|er
046r,N011,#slong,wa=|s||s|er,wa=|s|,er
046r,N013,#slong,be|s|tock,be,tock
046r,N013,#slong,|s|y,,y
046r,N014,#slong,|s|elben,,elben
046r,N015,#slong,|s|chu|s||s|ell,,chu|s||s|ell
046r,N015,#slong,|s|chu|s||s|ell,|s|chu,|s|ell
046r,N015,#slong,|s|chu|s||s|ell,|s|chu|s|,ell
046r,N017,#slong,va|s|ten,va,ten
046r,N019,#slong,|s|affran,,affran
046r,N020,#slong,pe|s|under,pe,under
046r,N020,#slong,|s|chu|s||s|el,,chu|s||s|el
046r,N020,#slong,|s|chu|s||s|el,|s|chu,|s|el
046r,N020,#slong,|s|chu|s||s|el,|s|chu|s|,el
046r,N021,#slong,erle|s|en,erle,en
046r,N022,#slong,|s|y,,y
046r,N022,#slong,|s|y,,y
046r,N022,#slong,|s|in,,in
046r,N023,#slong,|s|y,,y
046r,N023,#slong,be|s|under,be,under
046r,N023,#slong,di|s|em,di,em
046r,N023,#slong,|s|chu|s||s|ell,,chu|s||s|ell
046r,N023,#slong,|s|chu|s||s|ell,|s|chu,|s|ell
046r,N023,#slong,|s|chu|s||s|ell,|s|chu|s|,ell
046r,N024,#slong,vi|s|ch,vi,ch
046v,N001,#slong,|s|to-s-,,to-s-
046v,N001,#slong,mor|s|ar,mor,ar
046v,N003,#slong,|s|treubm,,treubm
046v,N006,#slong,|s|ulcz,,ulcz
046v,N007,#slong,|s|pi-s-el,,pi-s-el
046v,N008,#slong,|s|pi|s|lein,,pi|s|lein
046v,N008,#slong,|s|pi|s|lein,|s|pi,lein
046v,N009,#slong,|s|ewczß,,ewczß
046v,N009,#slong,ko|s||s|ell,ko,|s|ell
046v,N009,#slong,ko|s||s|ell,ko|s|,ell
046v,N011,#slong,wa|s||s|er,wa,|s|er
046v,N011,#slong,wa|s||s|er,wa|s|,er
046v,N013,#slong,|s|uppen,,uppen
046v,N014,#slong,e|s||s|ich,e,|s|ich
046v,N014,#slong,e|s||s|ich,e|s|,ich
046v,N014,#slong,|s|treich-s-,,treich-s-
046v,N015,#slong,|s|ib,,ib
046v,N017,#slong,wa|s||s|er,wa,|s|er
046v,N017,#slong,wa|s||s|er,wa|s|,er
046v,N019,#slong,richte|s|t,richte,t
046v,N019,#slong,|s|o,,o
046v,N019,#slong,be|s|tre,be,tre
046v,N020,#slong,|s|ymwellein,,ymwellein
046v,N021,#slong,y|s|ß,y,ß
047r,N001,#slong,haydeni|s|chen,haydeni,chen
047r,N003,#slong,|s|o,,o
047r,N003,#slong,hortig|s|t,hortig,t
047r,N003,#slong,mach|s|t,mach,t
047r,N006,#slong,|s|malcz,,malcz
047r,N009,#slong,|s|o,,o
047r,N010,#slong,wolle|s|t,wolle,t
047r,N012,#slong,vi|s|ch,vi,ch
047r,N013,#slong,|s|toß,,toß
047r,N013,#slong,mor|s|ar,mor,ar
047r,N015,#slong,|s|neydt,,neydt
047r,N016,#slong,|s|barcz,,barcz
047r,N017,#slong,vi|s|ch,vi,ch
047r,N017,#slong,au|s|,au,
047r,N019,#slong,e|s||s|ich,e,|s|ich
047r,N019,#slong,e|s||s|ich,e|s|,ich
047r,N020,#slong,ze=|s|nitten,ze=,nitten
047r,N020,#slong,|s|neidt,,neidt
047r,N021,#slong,|s|emell,,emell
047r,N021,#slong,ra|s|t,ra,t
047r,N022,#slong,|s|tra,,tra
047r,N022,#slong,e|s||s|en,e,|s|en
047r,N022,#slong,e|s||s|en,e|s|,en
047v,N001,#slong,e|s||s|en,e,|s|en
047v,N001,#slong,e|s||s|en,e|s|,en
047v,N001,#slong,hai|s|t,hai,t
047v,N001,#slong,puoebpul|s|ter,puoebpul,ter
047v,N002,#slong,|s|ewdt,,ewdt
047v,N003,#slong,|s|y,,y
047v,N004,#slong,|s|neydt,,neydt
047v,N005,#slong,|s|chlagch,,chlagch
047v,N006,#slong,|s|affran,,affran
047v,N006,#slong,|s|o,,o
047v,N007,#slong,|s|am,,am
047v,N007,#slong,leg|s|t,leg,t
047v,N011,#slong,|s|ewr,,ewr
047v,N012,#slong,|s|pek,,pek
047v,N013,#slong,fa|s|ß,fa,ß
047v,N014,#slong,|s|ewdt,,ewdt
047v,N015,#slong,w=ur|s|t,w=ur,t
047v,N015,#slong,y|s|ß,y,ß
047v,N016,#slong,al|s|o,al,o
047v,N017,#slong,|s|malcz,,malcz
047v,N017,#slong,va|s|ten,va,ten
047v,N018,#slong,ge|s|elhetten,ge,elhetten
047v,N018,#slong,|s|toß,,toß
047v,N019,#slong,mor|s|er,mor,er
047v,N021,#slong,|s|chellem,,chellem
047v,N021,#slong,verib|s|-s-,verib,-s-
047v,N023,#slong,gew=|s|-s-,gew=,-s-
047v,N023,#slong,|s|ynwell,,ynwell
047v,N024,#slong,|s|neydt,,neydt
048r,N002,#slong,|s|tat,,tat
048r,N002,#slong,|s|choll,,choll
048r,N003,#slong,|s|y,,y
048r,N003,#slong,petter|s|ill,petter,ill
048r,N003,#slong,e|s||s|=ich,e,|s|=ich
048r,N003,#slong,e|s||s|=ich,e|s|,=ich
048r,N004,#slong,|s|ynd,,ynd
048r,N006,#slong,weli|s|chweinper,weli,chweinper
048r,N006,#slong,|s|y,,y
048r,N007,#slong,|s|to-s-,,to-s-
048r,N007,#slong,mor|s|ar,mor,ar
048r,N008,#slong,ge|s|cheldten,ge,cheldten
048r,N009,#slong,|s|toß,,toß
048r,N009,#slong,|s|y,,y
048r,N009,#slong,mi|s|ch,mi,ch
048r,N010,#slong,|s|o,,o
048r,N011,#slong,ge|s|chikt,ge,chikt
048r,N011,#slong,|s|o,,o
048r,N012,#slong,ge|s|chaffen,ge,chaffen
048r,N013,#slong,|s|o,,o
048r,N014,#slong,|s|to-s-,,to-s-
048r,N014,#slong,|s|y,,y
048r,N015,#slong,|s|am,,am
048r,N015,#slong,|s|tingel,,tingel
048r,N016,#slong,flew|s|ch,flew,ch
048r,N017,#slong,|s|beinen,,beinen
048r,N017,#slong,flei|s|ch,flei,ch
048r,N017,#slong,wue|s|t,wue,t
048r,N018,#slong,|s|y=eden,,y=eden
048r,N019,#slong,|s|o,,o
048r,N019,#slong,|s|chier,,chier
048r,N019,#slong,le|s|en,le,en
048r,N020,#slong,|s|o,,o
048r,N022,#slong,|s|o,,o
048v,N001,#slong,|s|elbpich,,elbpich
048v,N002,#slong,|s|emel,,emel
048v,N003,#slong,fay|s|t,fay,t
048v,N003,#slong,al|s|o,al,o
048v,N004,#slong,flei|s|chmue-s-,flei,chmue-s-
048v,N005,#slong,plamant|s|chier,plamant,chier
048v,N006,#slong,|s|choldt,,choldt
048v,N006,#slong,|s|ewd,,ewd
048v,N007,#slong,ge|s|otten,ge,otten
048v,N007,#slong,|s|ey,,ey
048v,N007,#slong,|s|o,,o
048v,N008,#slong,prue|s|t,prue,t
048v,N009,#slong,e|s|,e,
048v,N011,#slong,|s|ey,,ey
048v,N011,#slong,|s|o,,o
048v,N011,#slong,|s|ib,,ib
048v,N012,#slong,zer|s|toß,zer,toß
048v,N012,#slong,mor|s|ar,mor,ar
048v,N013,#slong,|s|o,,o
048v,N014,#slong,ge|s|otten,ge,otten
048v,N015,#slong,|s|ueß,,ueß
048v,N016,#slong,|s|o,,o
048v,N017,#slong,|s|yeden,,yeden
048v,N018,#slong,gey|s|licz,gey,licz
048v,N019,#slong,gey|s|licz,gey,licz
048v,N019,#slong,|s|y,,y
048v,N020,#slong,|s|ten,,ten
048v,N020,#slong,|s|y,,y
048v,N020,#slong,|s|o,,o
048v,N020,#slong,|s|eich,,eich
048v,N020,#slong,|s|y,,y
048v,N021,#slong,|s|y,,y
049r,N001,#slong,|s|y,,y
049r,N001,#slong,e|s||s|en,e,|s|en
049r,N001,#slong,e|s||s|en,e|s|,en
049r,N001,#slong,|s|o,,o
049r,N003,#slong,|s|chirb,,chirb
049r,N003,#slong,gey|s|licz,gey,licz
049r,N004,#slong,|s|y,,y
049r,N004,#slong,|s|chutt,,chutt
049r,N004,#slong,|s|tupp,,tupp
049r,N006,#slong,gey|s|licz,gey,licz
049r,N007,#slong,gey|s|licz,gey,licz
049r,N008,#slong,|s|o,,o
049r,N008,#slong,|s|ewd,,ewd
049r,N008,#slong,|s|y,,y
049r,N008,#slong,|s|y,,y
049r,N008,#slong,|s|chu|s|el,,chu|s|el
049r,N008,#slong,|s|chu|s|el,|s|chu,el
049r,N009,#slong,|s|y,,y
049r,N009,#slong,|s|o,,o
049r,N011,#slong,gew|s|,gew,
049r,N011,#slong,|s|y,,y
049r,N012,#slong,chro|s||s|en,chro,|s|en
049r,N012,#slong,chro|s||s|en,chro|s|,en
049r,N012,#slong,|s|olt,,olt
049r,N013,#slong,krew|s||s|en,krew,|s|en
049r,N013,#slong,krew|s||s|en,krew|s|,en
049r,N013,#slong,|s|ewd,,ewd
049r,N013,#slong,|s|chell,,chell
049r,N014,#slong,|s|y,,y
049r,N014,#slong,ge|s|otten,ge,otten
049r,N014,#slong,|s|ein,,ein
049r,N014,#slong,|s|y,,y
049r,N016,#slong,e|s||s|eich,e,|s|eich
049r,N016,#slong,e|s||s|eich,e|s|,eich
049r,N017,#slong,wur|s|t,wur,t
049r,N017,#slong,au|s|-s-,au,-s-
049r,N017,#slong,cho|s||s|el,cho,|s|el
049r,N017,#slong,cho|s||s|el,cho|s|,el
049r,N018,#slong,wur|s|t,wur,t
049r,N018,#slong,la|s||s|en,la,|s|en
049r,N018,#slong,la|s||s|en,la|s|,en
049r,N018,#slong,|s|o,,o
049r,N019,#slong,choch|s|ilber,choch,ilber
049r,N019,#slong,cho|s||s|el,cho,|s|el
049r,N019,#slong,cho|s||s|el,cho|s|,el
049r,N020,#slong,|s|o,,o
049r,N020,#slong,pe|s|t,pe,t
049r,N020,#slong,|s|ewdt,,ewdt
049r,N020,#slong,|s|o,,o
049r,N020,#slong,|s|y,,y
049v,N001,#slong,ang|s|ter,ang,ter
049v,N002,#slong,|s|o,,o
049v,N002,#slong,e|s||s|ich,e,|s|ich
049v,N002,#slong,e|s||s|ich,e|s|,ich
049v,N004,#slong,|s|o,,o
049v,N004,#slong,ang|s|ter,ang,ter
049v,N005,#slong,e|s||s|ich,e,|s|ich
049v,N005,#slong,e|s||s|ich,e|s|,ich
049v,N005,#slong,|s|o,,o
049v,N006,#slong,vi|s|chen,vi,chen
049v,N007,#slong,|s|o,,o
049v,N007,#slong,|s|tock,,tock
049v,N007,#slong,vi|s|ch,vi,ch
049v,N007,#slong,mu|s|t,mu,t
049v,N008,#slong,wa|s|-s-er,wa,-s-er
049v,N009,#slong,ge|s|alczen,ge,alczen
049v,N009,#slong,|s|ey,,ey
049v,N010,#slong,|s|eczen,,eczen
049v,N010,#slong,|s|o,,o
049v,N010,#slong,wa|s|ch,wa,ch
049v,N010,#slong,wa|s|-s-er,wa,-s-er
049v,N011,#slong,|s|ecz,,ecz
049v,N011,#slong,wa|s|-s-er,wa,-s-er
049v,N012,#slong,|s|o,,o
049v,N014,#slong,mach|s|t,mach,t
049v,N015,#slong,|s|chone,,chone
049v,N016,#slong,|s|o,,o
049v,N018,#slong,erle|s||s|en,erle,|s|en
049v,N018,#slong,erle|s||s|en,erle|s|,en
049v,N018,#slong,fri|s|che,fri,che
049v,N018,#slong,mu|s|cat,mu,cat
049v,N020,#slong,ha|s|t,ha,t
049v,N020,#slong,|s|o,,o
049v,N021,#slong,|s|ew,,ew
049v,N022,#slong,ha|s|t,ha,t
050r,N001,#slong,|s|o,,o
050r,N001,#slong,mag|s|tu,mag,tu
050r,N002,#slong,|s|o,,o
050r,N002,#slong,mu|s|tu,mu,tu
050r,N003,#slong,|s|o,,o
050r,N003,#slong,mag|s|tu,mag,tu
050r,N004,#slong,vi|s|ch,vi,ch
050r,N005,#slong,|s|ulz,,ulz
050r,N005,#slong,mu|s|tu,mu,tu
050r,N005,#slong,|s|ulcz,,ulcz
050r,N006,#slong,mu|s|cat,mu,cat
050r,N006,#slong,mu|s|cat,mu,cat
050r,N007,#slong,|s|elbigen,,elbigen
050r,N007,#slong,vi|s|ch,vi,ch
050r,N008,#slong,|s|ulczen,,ulczen
050r,N009,#slong,|s|o,,o
050r,N010,#slong,|s|elbig,,elbig
050r,N010,#slong,mu|s|tu,mu,tu
050r,N010,#slong,|s|neyden,,neyden
050r,N011,#slong,mu|s|tu,mu,tu
050r,N011,#slong,|s|mollen,,mollen
050r,N012,#slong,vi|s|ch,vi,ch
050r,N013,#slong,|s|neydt,,neydt
050r,N014,#slong,ver|s|treich,ver,treich
050r,N015,#slong,|s|o,,o
050r,N015,#slong,|s|chueß,,chueß
050r,N017,#slong,ha|s|t,ha,t
050r,N017,#slong,|s|ein,,ein
050r,N018,#slong,|s|o,,o
050r,N018,#slong,|s|elben,,elben
050r,N018,#slong,vi|s|ch,vi,ch
050r,N020,#slong,i|s|t,i,t
050r,N020,#slong,|s|o,,o
050r,N021,#slong,e|s||s|en,e,|s|en
050r,N021,#slong,e|s||s|en,e|s|,en
050v,N002,#slong,e|s||s|en,e,|s|en
050v,N002,#slong,e|s||s|en,e|s|,en
050v,N002,#slong,i|s|t,i,t
050v,N003,#slong,o|s|ter,o,ter
050v,N004,#slong,i|s|t,i,t
050v,N004,#slong,|s|,,
050v,N005,#slong,|s|piegel,,piegel
050v,N005,#slong,choch|s|ilber,choch,ilber
050v,N006,#slong,i|s|t,i,t
050v,N006,#slong,o|s|tertag,o,tertag
050v,N007,#slong,al|s|amer,al,amer
050v,N008,#slong,|s|treich-s-,,treich-s-
050v,N009,#slong,gee|s||s|en,gee,|s|en
050v,N009,#slong,gee|s||s|en,gee|s|,en
050v,N009,#slong,|s|prich,,prich
050v,N010,#slong,|s|tucklen,,tucklen
050v,N010,#slong,no|s|ter,no,ter
050v,N010,#slong,|s|and,,and
050v,N011,#slong,|s|o,,o
050v,N011,#slong,|s|icz,,icz
050v,N011,#slong,|s|tuben,,tuben
050v,N011,#slong,voder|s|t,voder,t
050v,N012,#slong,i|s|t,i,t
050v,N013,#slong,|s|o,,o
050v,N014,#slong,|s|prich,,prich
050v,N014,#slong,|s|o,,o
050v,N014,#slong,|s|andt,,andt
050v,N015,#slong,|s|ich,,ich
050v,N015,#slong,|s|elber,,elber
050v,N015,#slong,|s|chuldig,,chuldig
050v,N016,#slong,|s|o,,o
050v,N016,#slong,wir|s|tu,wir,tu
050v,N017,#slong,|s|o,,o
050v,N017,#slong,|s|tund,,tund
050v,N018,#slong,|s|o,,o
050v,N021,#slong,krepph|s||s|en,krepph,|s|en
050v,N021,#slong,krepph|s||s|en,krepph|s|,en
050v,N021,#slong,|s|o,,o
050v,N021,#slong,gro|s||s|en,gro,|s|en
050v,N021,#slong,gro|s||s|en,gro|s|,en
050v,N021,#slong,chrew|s||s|en,chrew,|s|en
050v,N021,#slong,chrew|s||s|en,chrew|s|,en
051r,N001,#slong,mag|s|t,mag,t
051r,N002,#slong,|s|o,,o
051r,N002,#slong,mal|s|el,mal,el
051r,N003,#slong,|s|y,,y
051r,N003,#slong,ge|s|otten,ge,otten
051r,N003,#slong,|s|ein,,ein
051r,N003,#slong,|s|o,,o
051r,N003,#slong,|s|eich,,eich
051r,N005,#slong,chrew|s||s|en,chrew,|s|en
051r,N005,#slong,chrew|s||s|en,chrew|s|,en
051r,N005,#slong,|s|char,,char
051r,N007,#slong,|s|chall,,chall
051r,N007,#slong,mu|s|tu,mu,tu
051r,N007,#slong,|s|to|s||s|en,,to|s||s|en
051r,N007,#slong,|s|to|s||s|en,|s|to,|s|en
051r,N007,#slong,|s|to|s||s|en,|s|to|s|,en
051r,N008,#slong,ge|s|to|s||s|en,ge,to|s||s|en
051r,N008,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
051r,N008,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
051r,N008,#slong,|s|ey,,ey
051r,N008,#slong,|s|o,,o
051r,N009,#slong,|s|treych-s-,,treych-s-
051r,N010,#slong,|s|ey,,ey
051r,N010,#slong,|s|o,,o
051r,N011,#slong,|s|o,,o
051r,N012,#slong,|s|chaffel,,chaffel
051r,N012,#slong,mu|s|ca,mu,ca
051r,N014,#slong,ra|s||s|,ra,|s|
051r,N014,#slong,ra|s||s|,ra|s|,
051r,N014,#slong,ge|s|talt,ge,talt
051r,N015,#slong,|s|affran,,affran
051r,N015,#slong,|s|o,,o
051r,N015,#slong,ge|s|chubcz,ge,chubcz
051r,N016,#slong,|s|ey,,ey
051r,N016,#slong,|s|neydt,,neydt
051r,N017,#slong,|s|o,,o
051r,N019,#slong,fur|s|tdar,fur,tdar
051r,N019,#slong,|s|o,,o
051r,N020,#slong,chrew|s||s|en,chrew,|s|en
051r,N020,#slong,chrew|s||s|en,chrew|s|,en
051r,N020,#slong,|s|char,,char
051r,N021,#slong,pa=fe|s||s|en,pa=fe,|s|en
051r,N021,#slong,pa=fe|s||s|en,pa=fe|s|,en
051r,N021,#slong,|s|teck,,teck
051r,N021,#slong,chrew|s||s|en,chrew,|s|en
051r,N021,#slong,chrew|s||s|en,chrew|s|,en
051r,N021,#slong,|s|char,,char
051v,N001,#slong,ha|s|t,ha,t
051v,N001,#slong,flo|s||s|ew,flo,|s|ew
051v,N001,#slong,flo|s||s|ew,flo|s|,ew
051v,N002,#slong,|s|chu|s||s|el,,chu|s||s|el
051v,N002,#slong,|s|chu|s||s|el,|s|chu,|s|el
051v,N002,#slong,|s|chu|s||s|el,|s|chu|s|,el
