,folio,line,type,word,pre_text,after_text,position
2072,216v,N007,#slong,|s|y,,y,initial
2073,216v,N007,#slong,gero|s|t,gero,t,medial
2074,216v,N007,#slong,|s|eind,,eind,initial
2075,216v,N007,#slong,|s|o,,o,initial
2076,216v,N007,#slong,|s|y,,y,initial
2077,216v,N008,#slong,|s|chi|s||s|el,,chi|s||s|el,initial
2078,216v,N008,#slong,|s|chi|s||s|el,|s|chi,|s|el,medial
2079,216v,N008,#slong,|s|chi|s||s|el,|s|chi|s|,el,medial
2080,216v,N008,#slong,fu|s|ß,fu,ß,medial
2081,216v,N008,#slong,ge|s|otten,ge,otten,medial
2082,216v,N008,#slong,|s|ein,,ein,initial
2083,216v,N009,#slong,|s|toß,,toß,initial
2084,216v,N009,#slong,|s|y,,y,initial
2085,216v,N009,#slong,|s|treich,,treich,initial
2086,216v,N009,#slong,|s|y,,y,initial
2087,216v,N009,#slong,e|s||s|ich,e,|s|ich,medial
2088,216v,N009,#slong,e|s||s|ich,e|s|,ich,medial
2089,216v,N010,#slong,|s|chi|s||s|el,,chi|s||s|el,initial
2090,216v,N010,#slong,|s|chi|s||s|el,|s|chi,|s|el,medial
2091,216v,N010,#slong,|s|chi|s||s|el,|s|chi|s|,el,medial
2092,216v,N011,#slong,e|s||s|ich,e,|s|ich,medial
2093,216v,N011,#slong,e|s||s|ich,e|s|,ich,medial
2094,216v,N012,#slong,|s|treich,,treich,initial
2095,216v,N013,#slong,al|s|o,al,o,medial
2096,216v,N014,#slong,ge|s|to|s|nen,ge,to|s|nen,medial
2097,216v,N014,#slong,ge|s|to|s|nen,ge|s|to,nen,medial
2098,216v,N014,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
2099,216v,N014,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
2100,216v,N014,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
2101,216v,N015,#slong,mag|s|t,mag,t,medial
2102,216v,N016,#slong,|s|affrahan,,affrahan,initial
2103,216v,N017,#slong,|s|alcz,,alcz,initial
2104,216v,N018,#slong,|s|auffen,,auffen,initial
2105,216v,N019,#slong,hai|s|t,hai,t,medial
2106,216v,N022,#slong,|s|o,,o,initial
2107,216v,N023,#slong,nimp|s|t,nimp,t,medial
2108,216v,N024,#slong,|s|o,,o,initial
2109,216v,N024,#slong,|s|cheuß,,cheuß,initial
2110,216v,N025,#slong,|s|ten,,ten,initial
2111,217r,N001,#slong,|s|y,,y,initial
2112,217r,N002,#slong,|s|am,,am,initial
2113,217r,N003,#slong,|s|y,,y,initial
2114,217r,N003,#slong,Al|s|o,Al,o,medial
2115,217r,N003,#slong,mag|s|tu,mag,tu,medial
2116,217r,N004,#slong,ha|s|t,ha,t,medial
2117,217r,N004,#slong,i|s|t,i,t,medial
2118,217r,N004,#slong,|s|am,,am,initial
2119,217r,N006,#slong,Kreu|s|chen,Kreu,chen,medial
2120,217r,N007,#slong,kreu|s|chen,kreu,chen,medial
2121,217r,N007,#slong,|s|olt,,olt,initial
2122,217r,N007,#slong,kreu|s||s|en,kreu,|s|en,medial
2123,217r,N007,#slong,kreu|s||s|en,kreu|s|,en,medial
2124,217r,N008,#slong,|s|y,,y,initial
2125,217r,N008,#slong,ge|s|otten,ge,otten,medial
2126,217r,N008,#slong,|s|ey,,ey,initial
2127,217r,N008,#slong,|s|chell,,chell,initial
2128,217r,N009,#slong,|s|y,,y,initial
2129,217r,N010,#slong,e|s||s|ich,e,|s|ich,medial
2130,217r,N010,#slong,e|s||s|ich,e|s|,ich,medial
2131,217r,N012,#slong,|s|ulcz,,ulcz,initial
2132,217r,N012,#slong,fri|s|ch,fri,ch,medial
2133,217r,N012,#slong,brech|s|en,brech,en,medial
2134,217r,N013,#slong,ui|s|ch,ui,ch,medial
2135,217r,N014,#slong,|s|chuob-s-,,chuob-s-,initial
2136,217r,N014,#slong,|s|tucken,,tucken,initial
2137,217r,N014,#slong,|s|ey,,ey,initial
2138,217r,N015,#slong,|s|cheffel,,cheffel,initial
2139,217r,N015,#slong,e|s||s|ich,e,|s|ich,medial
2140,217r,N015,#slong,e|s||s|ich,e|s|,ich,medial
2141,217r,N016,#slong,|s|alcz,,alcz,initial
2142,217r,N016,#slong,|s|auber,,auber,initial
2143,217r,N016,#slong,|s|eud,,eud,initial
2144,217r,N016,#slong,|s|y,,y,initial
2145,217r,N016,#slong,|s|chon,,chon,initial
2146,217r,N016,#slong,|s|y,,y,initial
2147,217r,N016,#slong,ge|s|oten,ge,oten,medial
2148,217r,N017,#slong,|s|ind,,ind,initial
2149,217r,N017,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
2150,217r,N017,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
2151,217r,N017,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
2152,217r,N018,#slong,|s|affran,,affran,initial
2153,217r,N019,#slong,ge|s|mach,ge,mach,medial
2154,217r,N020,#slong,ui|s|chen,ui,chen,medial
2155,217r,N020,#slong,fi|s|ch,fi,ch,medial
2156,217r,N020,#slong,|s|chi|s||s|eln,,chi|s||s|eln,initial
2157,217r,N020,#slong,|s|chi|s||s|eln,|s|chi,|s|eln,medial
2158,217r,N020,#slong,|s|chi|s||s|eln,|s|chi|s|,eln,medial
2159,217r,N021,#slong,|s|y,,y,initial
2160,217r,N021,#slong,|s|y,,y,initial
2161,217r,N021,#slong,ge|s|ten,ge,ten,medial
2162,217v,N001,#slong,|s|chweine-s-,,chweine-s-,initial
2163,217v,N001,#slong,flai|s|ch,flai,ch,medial
2164,217v,N001,#slong,|s|neid,,neid,initial
2165,217v,N002,#slong,|s|y,,y,initial
2166,217v,N002,#slong,peter|s|ilg,peter,ilg,medial
2167,217v,N002,#slong,|s|aluej,,aluej,initial
2168,217v,N004,#slong,e|s||s|ich,e,|s|ich,medial
2169,217v,N004,#slong,e|s||s|ich,e|s|,ich,medial
2170,217v,N005,#slong,|s|malcz,,malcz,initial
2171,217v,N006,#slong,ha|s|tunit,ha,tunit,medial
2172,217v,N007,#slong,Al|s|o,Al,o,medial
2173,217v,N009,#slong,|s|weinez,,weinez,initial
2174,217v,N009,#slong,|s|weinn,,weinn,initial
2175,217v,N009,#slong,flai|s|ch,flai,ch,medial
2176,217v,N010,#slong,ge|s|nitten,ge,nitten,medial
2177,217v,N010,#slong,uai|s|t,uai,t,medial
2178,217v,N010,#slong,flai|s|ch,flai,ch,medial
2179,217v,N011,#slong,|s|affran,,affran,initial
2180,217v,N011,#slong,|s|alcz,,alcz,initial
2181,217v,N012,#slong,|s|amen,,amen,initial
2182,217v,N012,#slong,|s|weinen,,weinen,initial
2183,217v,N013,#slong,|s|eud,,eud,initial
2184,217v,N013,#slong,|s|ey,,ey,initial
2185,217v,N013,#slong,ge|s|otten,ge,otten,medial
2186,217v,N014,#slong,|s|o,,o,initial
2187,217v,N014,#slong,|s|neid,,neid,initial
2188,217v,N015,#slong,|s|cheiben,,cheiben,initial
2189,217v,N017,#slong,fri|s|che,fri,che,medial
2190,217v,N018,#slong,|s|tanig,,tanig,initial
2191,217v,N018,#slong,|s|ey,,ey,initial
2192,217v,N018,#slong,|s|neid,,neid,initial
2193,217v,N019,#slong,|s|tuck,,tuck,initial
2194,217v,N019,#slong,|s|y,,y,initial
2195,217v,N019,#slong,ro|s|t,ro,t,medial
2196,217v,N020,#slong,|s|y,,y,initial
2197,217v,N020,#slong,|s|ich,,ich,initial
2198,217v,N020,#slong,ge|s|aubert,ge,aubert,medial
2199,217v,N020,#slong,|s|o,,o,initial
2200,217v,N020,#slong,wa|s|ch,wa,ch,medial
2201,217v,N020,#slong,|s|y,,y,initial
2202,217v,N021,#slong,wa|s||s|er,wa,|s|er,medial
2203,217v,N021,#slong,wa|s||s|er,wa|s|,er,medial
2204,217v,N021,#slong,drey|s|tund,drey,tund,medial
2205,217v,N021,#slong,|s|o,,o,initial
2206,217v,N021,#slong,|s|y,,y,initial
2207,217v,N022,#slong,|s|y,,y,initial
2208,217v,N022,#slong,be|s|neid,be,neid,medial
2209,217v,N022,#slong,|s|y,,y,initial
2210,217v,N022,#slong,|s|chon,,chon,initial
2211,217v,N022,#slong,|s|toß,,toß,initial
2212,218r,N001,#slong,|s|tuk,,tuk,initial
2213,218r,N001,#slong,mor|s|er,mor,er,medial
2214,218r,N002,#slong,|s|amen,,amen,initial
2215,218r,N002,#slong,e|s||s|ich,e,|s|ich,medial
2216,218r,N002,#slong,e|s||s|ich,e|s|,ich,medial
2217,218r,N004,#slong,hir|s|en,hir,en,medial
2218,218r,N005,#slong,|s|wein-s-,,wein-s-,initial
2219,218r,N005,#slong,al|s|o,al,o,medial
2220,218r,N008,#slong,ge|s|oten,ge,oten,medial
2221,218r,N008,#slong,|s|ephen,,ephen,initial
2222,218r,N008,#slong,|s|choephen,,choephen,initial
2223,218r,N009,#slong,|s|aluej,,aluej,initial
2224,218r,N010,#slong,|s|alcz,,alcz,initial
2225,218r,N010,#slong,ge|s|nitten,ge,nitten,medial
2226,218r,N010,#slong,|s|peck,,peck,initial
2227,218r,N011,#slong,|s|affran,,affran,initial
2228,218r,N012,#slong,|s|y,,y,initial
2229,218r,N012,#slong,|s|uppen,,uppen,initial
2230,218r,N013,#slong,|s|y,,y,initial
2231,218r,N013,#slong,|s|o,,o,initial
2232,218r,N013,#slong,|s|y,,y,initial
2233,218r,N014,#slong,|s|toß,,toß,initial
2234,218r,N014,#slong,|s|y,,y,initial
2235,218r,N014,#slong,|s|piß,,piß,initial
2236,218r,N014,#slong,|s|y,,y,initial
2237,218r,N016,#slong,|s|eud-s-,,eud-s-,initial
2238,218r,N016,#slong,vlei|s|ch,vlei,ch,medial
2239,218r,N018,#slong,|s|aluej,,aluej,initial
2240,218r,N019,#slong,ge|s|nitten,ge,nitten,medial
2241,218r,N019,#slong,|s|peck,,peck,initial
2242,218r,N020,#slong,|s|chall,,chall,initial
2243,218r,N020,#slong,|s|tatt,,tatt,initial
2244,218r,N022,#slong,|s|malcz,,malcz,initial
2245,218r,N022,#slong,al|s|o,al,o,medial
2246,218v,N001,#slong,|s|pen,,pen,initial
2247,218v,N003,#slong,|s|in,,in,initial
2248,218v,N004,#slong,|s|aur,,aur,initial
2249,218v,N004,#slong,ge|s|otten,ge,otten,medial
2250,218v,N004,#slong,|s|weinen,,weinen,initial
2251,218v,N005,#slong,och|s|en,och,en,medial
2252,218v,N005,#slong,flei|s|ch,flei,ch,medial
2253,218v,N005,#slong,|s|affran,,affran,initial
2254,218v,N007,#slong,|s|amen,,amen,initial
2255,218v,N007,#slong,|s|o,,o,initial
2256,218v,N009,#slong,|s|amen,,amen,initial
2257,218v,N010,#slong,|s|malcz,,malcz,initial
2258,218v,N011,#slong,|s|pi-s-,,pi-s-,initial
2259,218v,N011,#slong,be|s|lach,be,lach,medial
2260,218v,N012,#slong,|s|picken,,picken,initial
2261,218v,N013,#slong,hai|s|t,hai,t,medial
2262,218v,N015,#slong,|s|neid-s-,,neid-s-,initial
2263,218v,N016,#slong,|s|malcz,,malcz,initial
2264,218v,N016,#slong,|s|alcz,,alcz,initial
2265,218v,N018,#slong,|s|treich,,treich,initial
2266,218v,N018,#slong,|s|y,,y,initial
2267,218v,N018,#slong,|s|idening-s-,,idening-s-,initial
2268,218v,N018,#slong,|s|malcz,,malcz,initial
2269,218v,N018,#slong,|s|chaff,,chaff,initial
2270,218v,N019,#slong,|s|y,,y,initial
2271,218v,N019,#slong,|s|o,,o,initial
2272,218v,N019,#slong,|s|ey,,ey,initial
2273,218v,N019,#slong,ge|s|otten,ge,otten,medial
2274,218v,N019,#slong,|s|o,,o,initial
2275,218v,N020,#slong,hai|s||s|et,hai,|s|et,medial
2276,218v,N020,#slong,hai|s||s|et,hai|s|,et,medial
2277,218v,N021,#slong,al|s|o,al,o,medial
2278,218v,N021,#slong,lambflei|s|ch,lambflei,ch,medial
2279,219r,N001,#slong,beraite|s|t,beraite,t,medial
2280,219r,N002,#slong,|s|o,,o,initial
2281,219r,N002,#slong,|s|oltu,,oltu,initial
2282,219r,N002,#slong,|s|piken,,piken,initial
2283,219r,N003,#slong,|s|malcz,,malcz,initial
2284,219r,N004,#slong,i|s|t,i,t,medial
2285,219r,N004,#slong,|s|o,,o,initial
2286,219r,N005,#slong,e|s||s|ich,e,|s|ich,medial
2287,219r,N005,#slong,e|s||s|ich,e|s|,ich,medial
2288,219r,N006,#slong,|s|amen,,amen,initial
2289,219r,N008,#slong,|s|elben,,elben,initial
2290,219r,N009,#slong,ha|s|en,ha,en,medial
2291,219r,N010,#slong,ha|s|en,ha,en,medial
2292,219r,N013,#slong,|s|pik,,pik,initial
2293,219r,N013,#slong,|s|peck,,peck,initial
2294,219r,N013,#slong,|s|preng,,preng,initial
2295,219r,N014,#slong,|s|altz,,altz,initial
2296,219r,N017,#slong,|s|ey,,ey,initial
2297,219r,N017,#slong,al|s|o,al,o,medial
2298,219r,N017,#slong,ha|s|en,ha,en,medial
2299,219r,N019,#slong,Rechflai|s|ch,Rechflai,ch,medial
2300,219r,N020,#slong,rechflai|s|ch,rechflai,ch,medial
2301,219r,N020,#slong,|s|altz,,altz,initial
2302,219r,N021,#slong,|s|ieden,,ieden,initial
2303,219r,N021,#slong,peter|s|ilg,peter,ilg,medial
2304,219r,N021,#slong,|s|aluej,,aluej,initial
2305,219r,N022,#slong,|s|peck,,peck,initial
2306,219r,N022,#slong,|s|o,,o,initial
2307,219r,N022,#slong,ge|s|otten,ge,otten,medial
2308,219r,N022,#slong,i|s|t,i,t,medial
2309,219r,N022,#slong,|s|o,,o,initial
2310,219r,N023,#slong,e|s||s|ich,e,|s|ich,medial
2311,219r,N023,#slong,e|s||s|ich,e|s|,ich,medial
2312,219v,N003,#slong,|s|eud-s-,,eud-s-,initial
2313,219v,N003,#slong,|s|neid-s-,,neid-s-,initial
2314,219v,N004,#slong,|s|eych,,eych,initial
2315,219v,N004,#slong,|s|uppen,,uppen,initial
2316,219v,N005,#slong,|s|ey,,ey,initial
2317,219v,N006,#slong,|s|malcz,,malcz,initial
2318,219v,N006,#slong,ua|s|t,ua,t,medial
2319,219v,N006,#slong,|s|ieden,,ieden,initial
2320,219v,N007,#slong,gib|s|t,gib,t,medial
2321,219v,N007,#slong,|s|o,,o,initial
2322,219v,N008,#slong,|s|ol,,ol,initial
2323,219v,N012,#slong,|s|ib,,ib,initial
2324,219v,N013,#slong,na|s|ß,na,ß,medial
2325,219v,N013,#slong,e|s||s|en,e,|s|en,medial
2326,219v,N013,#slong,e|s||s|en,e|s|,en,medial
2327,219v,N013,#slong,welle|s|t,welle,t,medial
2328,219v,N014,#slong,|s|o,,o,initial
2329,219v,N014,#slong,|s|malcz,,malcz,initial
2330,219v,N016,#slong,-S-altz|s|en,-S-altz,en,medial
2331,219v,N017,#slong,|s|alcz,,alcz,initial
2332,219v,N019,#slong,|s|amen,,amen,initial
2333,219v,N019,#slong,|s|ieden,,ieden,initial
2334,219v,N020,#slong,hai|s|t,hai,t,medial
2335,219v,N020,#slong,|s|alcz,,alcz,initial
2336,219v,N020,#slong,|s|ol,,ol,initial
2337,219v,N020,#slong,e|s||s|en,e,|s|en,medial
2338,219v,N020,#slong,e|s||s|en,e|s|,en,medial
2339,219v,N022,#slong,|s|alcz|s|en,,alcz|s|en,initial
2340,219v,N022,#slong,|s|alcz|s|en,|s|alcz,en,medial
2341,219v,N023,#slong,|s|aelczen,,aelczen,initial
2342,219v,N023,#slong,|s|aluej,,aluej,initial
2343,219v,N024,#slong,|s|ilg,,ilg,initial
2344,219v,N024,#slong,|s|aurampfern,,aurampfern,initial
2345,220r,N001,#slong,wa|s|ch,wa,ch,medial
2346,220r,N001,#slong,|s|chon,,chon,initial
2347,220r,N001,#slong,|s|y,,y,initial
2348,220r,N001,#slong,|s|unnen,,unnen,initial
2349,220r,N003,#slong,mu|s|cat,mu,cat,medial
2350,220r,N003,#slong,pari|s|koerner,pari,koerner,medial
2351,220r,N004,#slong,|s|alcz|s|en,,alcz|s|en,initial
2352,220r,N004,#slong,|s|alcz|s|en,|s|alcz,en,medial
2353,220r,N005,#slong,|s|chon,,chon,initial
2354,220r,N006,#slong,|s|y,,y,initial
2355,220r,N006,#slong,e|s||s|en,e,|s|en,medial
2356,220r,N006,#slong,e|s||s|en,e|s|,en,medial
2357,220r,N006,#slong,|s|o,,o,initial
2358,220r,N006,#slong,|s|y,,y,initial
2359,220r,N007,#slong,e|s||s|ich,e,|s|ich,medial
2360,220r,N007,#slong,e|s||s|ich,e|s|,ich,medial
2361,220r,N008,#slong,hai|s|ß,hai,ß,medial
2362,220r,N008,#slong,|s|alczen,,alczen,initial
2363,220r,N010,#slong,|s|aur,,aur,initial
2364,220r,N010,#slong,|s|ant,,ant,initial
2365,220r,N011,#slong,|s|chell,,chell,initial
2366,220r,N011,#slong,|s|y,,y,initial
2367,220r,N011,#slong,|s|neid,,neid,initial
2368,220r,N011,#slong,|s|y,,y,initial
2369,220r,N011,#slong,|s|y,,y,initial
2370,220r,N012,#slong,|s|ieden,,ieden,initial
2371,220r,N013,#slong,|s|warcz,,warcz,initial
2372,220r,N013,#slong,mag|s|tu,mag,tu,medial
2373,220r,N014,#slong,hai|s||s|et,hai,|s|et,medial
2374,220r,N014,#slong,hai|s||s|et,hai|s|,et,medial
2375,220r,N018,#slong,|s|t,,t,initial
2376,220r,N019,#slong,|s|iedendem,,iedendem,initial
2377,220r,N019,#slong,wa|s||s|er,wa,|s|er,medial
2378,220r,N019,#slong,wa|s||s|er,wa|s|,er,medial
2379,220r,N021,#slong,|s|amen,,amen,initial
2380,220v,N001,#slong,|s|altz,,altz,initial
2381,220v,N002,#slong,|s|alcz,,alcz,initial
2382,220v,N002,#slong,|s|o,,o,initial
2383,220v,N002,#slong,|s|altzen,,altzen,initial
2384,220v,N004,#slong,|s|peck,,peck,initial
2385,220v,N005,#slong,al|s|o,al,o,medial
2386,220v,N006,#slong,|s|malcz,,malcz,initial
2387,220v,N006,#slong,|s|elben,,elben,initial
2388,220v,N008,#slong,Haidni|s|ch,Haidni,ch,medial
2389,220v,N008,#slong,hau|s|en,hau,en,medial
2390,220v,N010,#slong,al|s|-s-,al,-s-,medial
2391,220v,N010,#slong,|s|neid-s-,,neid-s-,initial
2392,220v,N011,#slong,|s|malcz,,malcz,initial
2393,220v,N013,#slong,hai|s|t,hai,t,medial
2394,220v,N014,#slong,ni|s|ch,ni,ch,medial
2395,220v,N014,#slong,hau|s|en,hau,en,medial
2396,220v,N015,#slong,ge|s|otten,ge,otten,medial
2397,220v,N016,#slong,|s|chell,,chell,initial
2398,220v,N016,#slong,|s|aur,,aur,initial
2399,220v,N016,#slong,|s|neid,,neid,initial
2400,220v,N017,#slong,|s|y,,y,initial
2401,220v,N017,#slong,|s|eud,,eud,initial
2402,220v,N017,#slong,|s|y,,y,initial
2403,220v,N017,#slong,wa|s||s|er,wa,|s|er,medial
2404,220v,N017,#slong,wa|s||s|er,wa|s|,er,medial
2405,220v,N017,#slong,|s|eich,,eich,initial
2406,220v,N017,#slong,wa|s||s|er,wa,|s|er,medial
2407,220v,N017,#slong,wa|s||s|er,wa|s|,er,medial
2408,220v,N022,#slong,|s|chell,,chell,initial
2409,220v,N022,#slong,|s|aur,,aur,initial
2410,220v,N022,#slong,|s|neid,,neid,initial
2411,220v,N022,#slong,|s|eud,,eud,initial
2412,220v,N022,#slong,|s|y,,y,initial
2413,220v,N023,#slong,|s|malcz,,malcz,initial
2414,220v,N023,#slong,|s|eych,,eych,initial
2415,220v,N023,#slong,|s|malcz,,malcz,initial
2416,221r,N001,#slong,|s|malcz,,malcz,initial
2417,221r,N003,#slong,|s|malcz,,malcz,initial
2418,221r,N004,#slong,|s|treich,,treich,initial
2419,221r,N004,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
2420,221r,N004,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
2421,221r,N004,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
2422,221r,N004,#slong,hai|s|t,hai,t,medial
2423,221r,N005,#slong,|s|elben,,elben,initial
2424,221r,N005,#slong,mach|s|tu,mach,tu,medial
2425,221r,N007,#slong,|s|pi-s-,,pi-s-,initial
2426,221r,N008,#slong,|s|lach,,lach,initial
2427,221r,N008,#slong,|s|y,,y,initial
2428,221r,N010,#slong,|s|aluej,,aluej,initial
2429,221r,N010,#slong,|s|y,,y,initial
2430,221r,N011,#slong,|s|y,,y,initial
2431,221r,N012,#slong,wa|s||s|er,wa,|s|er,medial
2432,221r,N012,#slong,wa|s||s|er,wa|s|,er,medial
2433,221r,N012,#slong,|s|chell,,chell,initial
2434,221r,N012,#slong,|s|y,,y,initial
2435,221r,N012,#slong,be|s|lach,be,lach,medial
2436,221r,N013,#slong,|s|y,,y,initial
2437,221r,N013,#slong,|s|affran,,affran,initial
2438,221r,N014,#slong,|s|y,,y,initial
2439,221r,N015,#slong,|s|piß,,piß,initial
2440,221r,N016,#slong,|s|chon,,chon,initial
2441,221r,N017,#slong,|s|aluej,,aluej,initial
2442,221r,N017,#slong,aier|s|chalen,aier,chalen,medial
2443,221r,N018,#slong,|s|y,,y,initial
2444,221r,N018,#slong,|s|pi-s-,,pi-s-,initial
2445,221r,N020,#slong,|s|aluej,,aluej,initial
2446,221r,N020,#slong,|s|y,,y,initial
2447,221r,N021,#slong,|s|affran,,affran,initial
2448,221v,N001,#slong,|s|altz,,altz,initial
2449,221v,N002,#slong,|s|chalen,,chalen,initial
2450,221v,N002,#slong,|s|y,,y,initial
2451,221v,N002,#slong,|s|ieden-s-,,ieden-s-,initial
2452,221v,N002,#slong,wa|s||s|er,wa,|s|er,medial
2453,221v,N002,#slong,wa|s||s|er,wa|s|,er,medial
2454,221v,N004,#slong,|s|choen,,choen,initial
2455,221v,N005,#slong,bro|s|t,bro,t,medial
2456,221v,N005,#slong,|s|affran,,affran,initial
2457,221v,N005,#slong,|s|alcz,,alcz,initial
2458,221v,N006,#slong,|s|y,,y,initial
2459,221v,N006,#slong,|s|y,,y,initial
2460,221v,N007,#slong,Ge|s|tuckte,Ge,tuckte,medial
2461,221v,N008,#slong,ge|s|tuckte,ge,tuckte,medial
2462,221v,N008,#slong,|s|eud,,eud,initial
2463,221v,N009,#slong,|s|neid,,neid,initial
2464,221v,N009,#slong,|s|y,,y,initial
2465,221v,N011,#slong,|s|chaffen,,chaffen,initial
2466,221v,N011,#slong,|s|y,,y,initial
2467,221v,N013,#slong,|s|amen,,amen,initial
2468,221v,N013,#slong,|s|neid,,neid,initial
2469,221v,N015,#slong,|s|piß,,piß,initial
2470,221v,N016,#slong,|s|piß,,piß,initial
2471,221v,N017,#slong,|s|lach,,lach,initial
2472,221v,N018,#slong,|s|neid,,neid,initial
2473,221v,N018,#slong,|s|teck,,teck,initial
2474,221v,N018,#slong,|s|piß,,piß,initial
2475,221v,N019,#slong,be|s|lach,be,lach,medial
2476,221v,N020,#slong,|s|altz,,altz,initial
2477,221v,N023,#slong,|s|chalen,,chalen,initial
2478,222r,N003,#slong,|s|amenn,,amenn,initial
2479,222r,N007,#slong,ge|s|uff,ge,uff,medial
2480,222r,N008,#slong,|s|o,,o,initial
2481,222r,N010,#slong,|s|neid,,neid,initial
2482,222r,N011,#slong,|s|malcz,,malcz,initial
2483,222r,N011,#slong,i|s|t,i,t,medial
2484,222r,N011,#slong,|s|nell,,nell,initial
2485,222r,N012,#slong,|s|malcz,,malcz,initial
2486,222r,N013,#slong,|s|au|s||s|en,,au|s||s|en,initial
2487,222r,N013,#slong,|s|au|s||s|en,|s|au,|s|en,medial
2488,222r,N013,#slong,|s|au|s||s|en,|s|au|s|,en,medial
2489,222r,N013,#slong,|s|u|s|t,,u|s|t,initial
2490,222r,N013,#slong,|s|u|s|t,|s|u,t,medial
2491,222r,N014,#slong,|s|au|s||s|en,,au|s||s|en,initial
2492,222r,N014,#slong,|s|au|s||s|en,|s|au,|s|en,medial
2493,222r,N014,#slong,|s|au|s||s|en,|s|au|s|,en,medial
2494,222r,N015,#slong,tuo|s|t,tuo,t,medial
2495,222r,N015,#slong,na|s|chem,na,chem,medial
2496,222r,N015,#slong,|s|o,,o,initial
2497,222r,N015,#slong,mag|s|tu,mag,tu,medial
2498,222r,N018,#slong,|s|choenem,,choenem,initial
2499,222r,N019,#slong,|s|tund,,tund,initial
2500,222r,N019,#slong,|s|affran,,affran,initial
2501,222r,N019,#slong,|s|alcz,,alcz,initial
2502,222r,N019,#slong,e|s||s|ich,e,|s|ich,medial
2503,222r,N019,#slong,e|s||s|ich,e|s|,ich,medial
2504,222r,N020,#slong,|s|amen,,amen,initial
2505,222r,N021,#slong,ge|s|otten,ge,otten,medial
2506,222r,N022,#slong,al|s|o,al,o,medial
2507,222r,N022,#slong,al|s|o,al,o,medial
2508,222r,N023,#slong,|s|y,,y,initial
2509,222v,N001,#slong,|s|o,,o,initial
2510,222v,N001,#slong,|s|y,,y,initial
2511,222v,N001,#slong,|s|ib,,ib,initial
2512,222v,N001,#slong,|s|y,,y,initial
2513,222v,N005,#slong,|s|eud,,eud,initial
2514,222v,N005,#slong,|s|y,,y,initial
2515,222v,N005,#slong,|s|af,,af,initial
2516,222v,N006,#slong,|s|alcz,,alcz,initial
2517,222v,N006,#slong,|s|y,,y,initial
2518,222v,N006,#slong,|s|y,,y,initial
2519,222v,N007,#slong,Ge|s|eurt,Ge,eurt,medial
2520,222v,N008,#slong,ge|s|otten,ge,otten,medial
2521,222v,N008,#slong,al|s|o,al,o,medial
2522,222v,N008,#slong,e|s||s|ich,e,|s|ich,medial
2523,222v,N008,#slong,e|s||s|ich,e|s|,ich,medial
2524,222v,N009,#slong,|s|lach,,lach,initial
2525,222v,N010,#slong,|s|alcz,,alcz,initial
2526,222v,N010,#slong,|s|affran,,affran,initial
2527,222v,N010,#slong,|s|lach,,lach,initial
2528,222v,N010,#slong,|s|er,,er,initial
2529,222v,N011,#slong,|s|ecz,,ecz,initial
2530,222v,N012,#slong,ke|s||s|el,ke,|s|el,medial
2531,222v,N012,#slong,ke|s||s|el,ke|s|,el,medial
2532,222v,N012,#slong,wa|s||s|er,wa,|s|er,medial
2533,222v,N012,#slong,wa|s||s|er,wa|s|,er,medial
2534,222v,N013,#slong,|s|ieden,,ieden,initial
2535,222v,N013,#slong,rintflei|s|ch,rintflei,ch,medial
2536,222v,N013,#slong,|s|o,,o,initial
2537,222v,N013,#slong,|s|y,,y,initial
2538,222v,N014,#slong,ge|s|otten,ge,otten,medial
2539,222v,N014,#slong,|s|ein,,ein,initial
2540,222v,N014,#slong,|s|o,,o,initial
2541,222v,N014,#slong,|s|y,,y,initial
2542,222v,N014,#slong,|s|tuken,,tuken,initial
2543,222v,N017,#slong,|s|y,,y,initial
2544,222v,N017,#slong,|s|o,,o,initial
2545,222v,N017,#slong,|s|y,,y,initial
2546,222v,N018,#slong,|s|y,,y,initial
2547,222v,N018,#slong,i|s|t,i,t,medial
2548,222v,N018,#slong,be|s|chwaer,be,chwaer,medial
2549,222v,N018,#slong,|s|y,,y,initial
2550,222v,N018,#slong,|s|tain,,tain,initial
2551,222v,N019,#slong,|s|neid,,neid,initial
2552,222v,N019,#slong,|s|y,,y,initial
2553,222v,N020,#slong,|s|toß,,toß,initial
2554,222v,N020,#slong,|s|piß,,piß,initial
2555,222v,N020,#slong,|s|preng,,preng,initial
2556,222v,N020,#slong,|s|y,,y,initial
2557,222v,N020,#slong,|s|alcz,,alcz,initial
2558,222v,N021,#slong,|s|enef,,enef,initial
2559,222v,N022,#slong,|s|affran,,affran,initial
2560,222v,N022,#slong,e|s||s|ich,e,|s|ich,medial
2561,222v,N022,#slong,e|s||s|ich,e|s|,ich,medial
2562,222v,N022,#slong,mach|s|tu,mach,tu,medial
